store,name,price,old_price,promotion
Pick n Pay,Domestos Lavender Multipurpose Stain Removal Thick Bleach Cleaner 750ml,35.99,,2 For R56.00 (Smart Price)
Pick n Pay,PnP 2 Ply Toilet Tissue Paper 9 Pack,74.99,,
Pick n Pay,Flora Regular 50% Fat Spread 1kg,72.99,,2 For R110.00 (Smart Price)
Pick n Pay,PnP Brown Sugar 2kg,63.99,,
Pick n Pay,Lay's Caribbean Onion & Balsamic Vinegar Flavoured Potato Chips 120g,23.99,,
Pick n Pay,Simba Potato Chips Salt & Vinegar 120g,20.99,,3 For R49.00 (Smart Price)
Pick n Pay,Cadbury Dairy Milk Milk Chocolate Slab 80g,24.99,,
Pick n Pay,PnP Live Well Bulk Lean Beef Mince,149.99,,
Pick n Pay,No Name Mixed Vegetables 900g,39.99,,
Pick n Pay,Simba Wellingtons Tomato Sauce Potato Chips 120g,20.99,,3 For R49.00 (Smart Price)
