store,name,price,old_price,promotion
Pick n Pay,Heineken Lager 0.0% Non-Alcoholic 6 x 330ml,109.99,,
Pick n Pay,Mccain Crispy Oven Chips Texan Bbq Flavour 750g,67.49,,Save 10% (Smart Price)
Pick n Pay,Danone Yogi Sip Mixed Berry Drinking Yoghurt 250g,15.99,,
Pick n Pay,Clover Double Cream Plain Yoghurt 6 Pack,32.99,,
Pick n Pay,Nestle KitKat 4 Finger White 41.5g,15.99,,
Pick n Pay,Whiskas Dry Adult Cat Food With Ocean Fish Flavour 2.7kg,295.99,,R219.99 (Smart Price)
Pick n Pay,PnP Farmstyle Chicken Soup 600g,59.99,,
Pick n Pay,Stanton Biggley Cheese & Chives Crunchy Popcorn 90g,15.99,,2 For R30.00 (Smart Price)
Pick n Pay,PnP Let's Cook Herbs Dill 20g,13.99,,
Pick n Pay,PnP Chunky Salsa Mild 200g,45.99,,
Pick n Pay,Panado Pain & Fever Tablets Blister 24 Pack,27.99,36.99,
Pick n Pay,I&J Light & Crispy Lemon Hake 500g,124.99,,R94.99 (Smart Price)
Pick n Pay,Sprite Regular 1L,15.99,,
Pick n Pay,Snowflake Baking Powder Refill 200g,35.99,,
Pick n Pay,PnP Sliced Chilli Loaf 200g,42.99,,
Pick n Pay,Snowflake Corn Flour 250g,16.99,,
Pick n Pay,Maynards Jelly Jerseys 100g,27.99,,2 For R42.00 (Smart Price)
Pick n Pay,PnP Bodysure Cocoa Butter Body Lotion 400ml,29.99,39.99,
Pick n Pay,Knorr Cheese & Bacon Potato Bake 43g,21.99,,R14.99 (Smart Price)
Pick n Pay,Rhodes Tomato Puree Cup 240g,24.99,,
Pick n Pay,No Name White Candles 400g,29.99,,
Pick n Pay,Eskort Round Cut Bacon 200g,39.99,,
Pick n Pay,PnP Long Life Red Grape Juice 200ml x 6,54.99,,2 For R80.00 (Smart Price)
Pick n Pay,"PnP Butternut, Broccoli & Baby Marrow with Cheese Sauce 500g",59.99,,
Pick n Pay,Trigz Sweet Chilli Flavoured Corn Chips 28g,8.99,,
Pick n Pay,Lancewood Lactose Free Plain Double Cream Yoghurt 1kg,49.99,,
Pick n Pay,Yum Yum Peanut Spread 1kg,89.99,,
Pick n Pay,Supa Mama Lemon Scented Swing Bin Liners with Drastring 660mm x 810mm 20 Pack,52.99,,
Pick n Pay,Harrier Whisky 750ml,169.99,199.99,
Pick n Pay,Ouma Rusks Choc Chip 450g,59.99,,
Pick n Pay,Nutrific 450g,37.99,,
Pick n Pay,Tetley Greentea & Mint 20 Pack,19.99,,
Pick n Pay,I Love Pink Fine Himalayan Salt 500g,22.99,,
Pick n Pay,PnP Vanilla Chai Tea 20 Pack,31.99,,
Pick n Pay,PnP Garlic Peri Peri Sauce 250ml,31.99,39.99,
Pick n Pay,No Name Serviettes White 50 Pack,14.99,,
Pick n Pay,Bonaqua Pump Still Lemon Flavoured Still Water 750ml,15.99,,
Pick n Pay,Pampers Sensitive Wet Wipes 224 (4x56) Baby Wipes,169.99,,R127.99 (Smart Price)
Pick n Pay,Nivea Shower Care & Coconut Shower Cream 500ml,59.99,89.99,
Pick n Pay,Jimmy's Steakhouse Sauce 750ml,61.99,,
Pick n Pay,aQuelle Granadilla Sparkling Flavoured Drink 500ml,9.99,,
Pick n Pay,Kotex Maxi Protect Normal Pads 10 Pack,26.99,,
Pick n Pay,Rehidrat Orange Oral Electrolyte Mixture Sachet 14g,21.99,,
Pick n Pay,Sensodyne Rapid Relief Whitening Toothpaste 75ml,85.99,,R65.99 (Smart Price)
Pick n Pay,Red Bull Energy Drink Sugar Free 4 x 250ml,59.99,77.99,
Pick n Pay,Belgravia Gin & Tonic Can 6 x 440ml,144.99,,
Pick n Pay,Spier Signature Collection Sauvignon Blanc White Wine 750ml,89.99,,
Pick n Pay,PnP Crumbed Chicken Burgers 400g,43.99,,
Pick n Pay,Bakers Provita Ancient Grains 500g,68.99,,
Pick n Pay,Simba Peanuts Salted 60g,11.99,,
Pick n Pay,Froozels Chocolate Comets 320g,31.99,,
Pick n Pay,Disprin Extra Strength Pain Tablets 2s,3.99,,
Pick n Pay,BIC Black Orange Grip Ballpoint Pen 2 Pack,27.99,,
Pick n Pay,PnP Nectar Mango 20% Fruit Juice 1.5L,29.99,32.99,
Pick n Pay,Today Original Sausage Rolls 30 Pack,136.99,,
Pick n Pay,Nivea Black & White Invisible Silky Smooth Roll-On 50ml,34.99,,2 For R48.00 (Smart Price)
Pick n Pay,Knorr Chilli Beef and Vegetable Thickening Soup 50g,7.99,,4 For R22.00 (Smart Price)
Pick n Pay,Dr Oetker Ital Pizza Snack BBQ Chicken Slices 420g,87.99,,
Pick n Pay,Sunlight Bath Soap Tea Tree Protection 175g,14.99,,
Pick n Pay,Robertsons Spice Envelope Cayenne Pepper 7g,3.99,,
Pick n Pay,Wimpy Hash Browns 500g,63.99,,
Pick n Pay,PnP Flat Base Party Cones 28 Pack,49.99,,
Pick n Pay,PnP Bodysure Pomegranate Hand Wash 300ml,33.99,,
Pick n Pay,Royco Soup Cream of Mushroom 50g,7.99,,
Pick n Pay,Parmalat Sliced Processed Cheddar Cheese 200g,44.99,,
Pick n Pay,Coca-Cola Zero 200ml x 6,69.99,,
Pick n Pay,Maynards Wine Gum Duos 100g,27.99,,2 For R42.00 (Smart Price)
Pick n Pay,Waggies Cat Dry Food Chicken 1.75kg,62.99,74.99,
Pick n Pay,PnP Lemons,36.99,,
Pick n Pay,Johnson's Bedtime Baby Bath Wash 500ml,99.99,,R69.99 (Smart Price)
Pick n Pay,Cherubs Ear Buds 100 Pack,16.99,,
Pick n Pay,Finish Dishwasher Regular Tablets 56 Pack,289.99,,Combo For R229.99 (Smart Price)
Pick n Pay,Ingram's Cream Moisture Plus 450ml,69.99,,2 For R100.00 (Smart Price)
Pick n Pay,PnP Bodysure Original Hygiene Hand Wash 500ml,39.99,42.99,
Pick n Pay,Garnier Skin Active 3in1 Face Wash Charcoal 150ml,169.99,,Save 20% (Smart Price)
Pick n Pay,Blossom Regular Margarine 500g,19.99,25.99,
Pick n Pay,Clere Gly-co-oil 100ml,26.99,,
Pick n Pay,Sunlight Summer Sensations 5in1 Automatic Washing Powder 1kg,46.99,,
Pick n Pay,Sasko Cake Flour 10kg,124.99,159.99,
Pick n Pay,Sunny Splash Mango & Orange Flavoured 1L,12.99,,
Pick n Pay,PnP Pork Texan Steak,94.99,,
Pick n Pay,Sparletta Creme Soda Buddy Bottle 440ml,13.99,,
Pick n Pay,Super-Max Ladies Twin Disposable Razors 4ea,18.99,,
Pick n Pay,Almond Breeze Uht Almond Milk Barista Blend 1L,49.99,,
Pick n Pay,Clover Krush Fruit Juice Blend 100% Red Grape 1.5L,39.99,49.99,
Pick n Pay,Tinkies Milk Tart Flavoured Creamy Sponge Cake 45g,9.99,,
Pick n Pay,Sir Fruit Cold Pressed Immunity Shot 100,27.99,,
Pick n Pay,Staffords Magicmelts Chocolate Chips 250g,59.99,,Save 10% (Smart Price)
Pick n Pay,Jacobs Kronung Instant Coffee 47.5g,69.99,,
Pick n Pay,Yum Yum Lite Peanut Butter 400g,52.99,,R39.99 (Smart Price)
Pick n Pay,BRM Pork Rib Burgers 600g,64.99,,
Pick n Pay,Lil-lets Smartfit Super Plus Tampons 32 Pack,55.99,,R39.99 (Smart Price)
Pick n Pay,Jacobs Dubai Chocolate Cappuccino 8 x 19.5g,79.99,,2 For R100.00 (Smart Price)
Pick n Pay,Real Home Glass Beer Tumbler,10.99,,
Pick n Pay,Monster Ultra Energy Drink 4 x 500ml,74.99,,
Pick n Pay,Pledge Wood Polish Potpourri 300ml,42.99,,R32.99 (Smart Price)
Pick n Pay,D'lite 37% Fat Spread 500g,24.99,,
Pick n Pay,Iwisa Super Maize Meal 1kg,21.99,,
Pick n Pay,Du Toitskloof Sauvignon Blanc 750ml,64.99,79.99,
Pick n Pay,Danone Nutriday Low Fat Smooth Vanilla Yoghurt 900g,37.99,,
Pick n Pay,Monster Ultra Watermelon Energy Drink 500ml,18.99,,2 For R30.00
Pick n Pay,Rose's Cordial Blueberry 750ml,59.99,,
Pick n Pay,PnP Gem Squash 2kg,49.99,,
Pick n Pay,Organics Hair Shampoo 2in1 Daily Care 200ml,36.99,,
Pick n Pay,Royco Rich Oxtail Soup 50g,7.99,,
Pick n Pay,Willards Cheasnaks Chutney Strips 5 x 22g,19.99,,
Pick n Pay,Huggies Dry Comfort Diapers Jumbo Pack Size 5 52 Pack,179.99,199.99,
Pick n Pay,Always Maxi Cotton Long Pads 9 Pack,29.99,,
Pick n Pay,PnP Slow Roast Chicken Pie 550g,84.99,,
Pick n Pay,PnP Brown Sugar 5kg,149.99,,
Pick n Pay,PnP Summer Crisp Lettuce 150g,25.99,,
Pick n Pay,Pringles Sour Cream And Onion 40g,21.99,,
Pick n Pay,PnP Grated Beetroot 400g,24.99,,
Pick n Pay,Oreo Choco Cream 36.8g,8.99,,
Pick n Pay,PnP Summer Crisp Lettuce Heads,25.99,,
Pick n Pay,Sensodyne Rapid Relief Toothpaste 75ml,85.99,,R65.99 (Smart Price)
Pick n Pay,Ina Paarman's Chocolate Brownie Mix 550g,59.99,86.99,
Pick n Pay,Robertsons Rajah Medium Curry Powder 7g,3.99,,
Pick n Pay,Pampers Pants Size 5 Carry Pack 22 Nappies,109.99,,
Pick n Pay,No Name Berry Foam Bath 2L,52.99,,
Pick n Pay,Harpic White & Shine Thick Bleach Toilet Cleaner Lavender 750ml,38.99,,Combo For R65.00 (Smart Price)
Pick n Pay,Natures Garden Mix 250g,19.99,,
Pick n Pay,Grapetiser 100% Sparkling Red Grape 1.25L,44.99,,2 For R80.00
Pick n Pay,Willards Big Korn Bites Bbq 120g,19.99,,
Pick n Pay,PnP Penne Rigate Pasta 500g,36.99,,
Pick n Pay,Monster Aussie Style Lemonade Energy Drink 500ml,18.99,,2 For R30.00
Pick n Pay,Reboost Pineapple Spike Energy Drink 500ml,11.99,,2 For R18.00
Pick n Pay,PnP Sliced Beetroot 780g,34.99,,R29.99 (Smart Price)
Pick n Pay,Steri Stumpie Bubblegum Flavoured Low Fat Milk 350ml,14.99,17.99,
Pick n Pay,Bakers Topper Chocolate 50g,6.99,,
Pick n Pay,Goldi Chicken Livers 500g,27.99,,
Pick n Pay,Flanagan's Moreish Irish Maggilly's Balsamic Vinegar  Flavoured Kettle Fried Chips 125g,32.99,,
Pick n Pay,Castle Lager Local Beer 24 x 330ml,274.99,,
Pick n Pay,PnP Lamb Riblets,169.99,,
Pick n Pay,Jacobs Cadbury Instant Mocha Flavoured Cappuccino 8 x 19.5g,79.99,,2 For R100.00 (Smart Price)
Pick n Pay,Tinkies Half & Half Chocolate Vanilla Flavoured Sponge Cake 45g,9.99,,
Pick n Pay,Brutal Fruit Ruby Apple Spritzer 24 x 275ml,339.99,,
Pick n Pay,Catmor 2in1 Kitten Chunks 1.5kg,104.99,,
Pick n Pay,Sprite Soft Drink Can 6 x 300ml,81.49,,
Pick n Pay,Ina Paarman's Malva Pudding 500g,59.99,76.99,
Pick n Pay,Danone Nutriday Junior Full Cream Smooth Strawberry Mixed Fruit Banana Yoghurt 6 x 75g,22.99,,
Pick n Pay,PnP Tasty Stem Broccoli 400g,57.99,,
Pick n Pay,Ace Instant Vanilla Porridge 1kg,29.99,,
Pick n Pay,Nestle Cerelac Regular Stage 1 Baby Cereal 200g,34.99,39.99,
Pick n Pay,Colgate Kids Toothpaste Batman 50ml,34.99,,
Pick n Pay,Nivea Black & White Invisible Antiperspirant Roll-On 50ml,34.99,,2 For R48.00 (Smart Price)
Pick n Pay,PnP Ultra Tile Cleaner Ocean Fresh 750ml,34.99,,
Pick n Pay,Reboost Dry Lemon 500ml,11.99,,2 For R18.00
Pick n Pay,Protex Fresh Antigerm Bath Soap 150g,13.99,,
Pick n Pay,Royco Soup Chilli Beef & Green Pepper 45g,7.99,,
Pick n Pay,Five Roses Tagless Tea Bags 200 Pack,139.99,,
Pick n Pay,Trust Extra Thin Condoms 3 Pack,15.99,,
Pick n Pay,PnP Beef Burgers 800g,109.99,,
Pick n Pay,Nescafe Classic Decaf Instant Coffee 200g,189.99,,
Pick n Pay,Liqui-Fruit Long Life Fruit Juice Mango & Orange 200ml x 6,59.99,,
Pick n Pay,Parmalat Medium Fat Strawberry Yoghurt 1kg,45.99,,
Pick n Pay,PnP Blue Food Colouring 40ml,11.99,,
Pick n Pay,Shower To Shower Fresh Happiness Body Wash 500ml,58.99,,
Pick n Pay,PnP Beef Chilli Snapsticks 80g,72.99,,
Pick n Pay,PnP Potjie Mix 1kg,49.99,,
Pick n Pay,Krone Night Nectar Rose Demi-Sec 750ml,211.03,,R189.99 (Smart Price)
Pick n Pay,Shield Men Invisible Fresh Antiperspirant Roll On 50ml,28.99,,2 For R42.00 (Smart Price)
Pick n Pay,Za Blueberries 200g,39.99,,
Pick n Pay,McCain Baby Peas 500g,47.99,,
Pick n Pay,PnP Fishmonger's Half Shell Mussels 500g,114.99,,
Pick n Pay,Snowflake Creations Chocolate Cake Kit 800g,67.99,,
Pick n Pay,Nestle Bar One Giant 2 x 42g,21.99,,
Pick n Pay,PnP Savoury Mince Sauce 55g,19.99,,
Pick n Pay,Du Toitskloof Chenin Blanc 750ml,64.99,79.99,
Pick n Pay,Vaseline Intensive Care Cocoa Glow Moisturizing Body Lotion for Dry Skin 400ml,79.99,,Combo For R80.00 (Smart Price)
Pick n Pay,PnP Party Pack Cones 24ea,47.99,,
Pick n Pay,Extreme Energy Can 6 x 300ml,124.99,,
Pick n Pay,Oxy Tea Tree Cleansing Soap Bar 75g,22.99,,"Buy 3, Pay For 2 (Smart Price)"
Pick n Pay,PnP Let's Cook Garlic Squeeze 250ml,32.99,,
Pick n Pay,Snowflake Self Raising Flour 500g,16.99,,
Pick n Pay,PnP Ball Pen Med Black 5 Pack,34.99,,
Pick n Pay,County Fair Chicken Burger 400g,66.99,,
Pick n Pay,McCain Mix Vegetable 600g,36.99,,
Pick n Pay,PnP Mini Crustless Quiche Lorraine 9 Pack,69.99,,
Pick n Pay,Revlon Pink Happines Perfume Body Spray 90ml,44.99,,R26.99 (Smart Price)
Pick n Pay,Kiwi Paste Shoe Polish Black 50ml,18.99,24.99,
Pick n Pay,PnP Bodysure Caring Cocoa Butter Body Cream 400ml,29.99,36.99,
Pick n Pay,Nivea Men Body Cream Deep Impact 400ml,89.99,,
Pick n Pay,Nivea Shower Gel for Men 500ml,59.99,89.99,
Pick n Pay,PnP Sliced Swiss Chard 300g,24.99,,
Pick n Pay,Sensodyne Multicare Twinpack,102.99,,
Pick n Pay,Pledge Wood Polish Lemon Oil 300ml,42.99,,R32.99 (Smart Price)
Pick n Pay,AIM 2 Plate Spiral Hotplate,269.99,,
Pick n Pay,PnP 30cm Slimline Ruler,5.99,,
Pick n Pay,Mageu No.1 Smooth Fresh Bottle Banana 1l,24.99,31.99,
Pick n Pay,Comfort Calming Lavender Value Pack Concentrated Fabric Conditioner Refill 800ml,52.99,,3 For R110.00 (Smart Price)
Pick n Pay,Select Prego Marinade Chicken Breast Fillets,28.11873,,
Pick n Pay,Lion Safety Matches.,1.29,,
Pick n Pay,PnP Mini Ginger Biscuits 30g,7.99,,
Pick n Pay,Savanna Dry Can 6 x 500ml,164.99,,
Pick n Pay,PnP Whole Wheat Noodles 400g,32.99,42.99,
Pick n Pay,Mr Min Multi Surface Pot Pouri 300ml 2ea,91.99,,
Pick n Pay,Royco Soup Minestrone 50g,7.99,,
Pick n Pay,PnP Caramel Chocolate & Vanilla Flavour Traybake,134.99,,
Pick n Pay,Ouma Condensed Milk Flavour Rusks 500g,59.99,,
Pick n Pay,PnP Free Range Chicken 4 Drumsticks & 4 Thighs,86.67212,,
Pick n Pay,1659 Classic Red 750ml,49.99,,
Pick n Pay,PnP Honey Mustard Sauce 375ml,37.99,,
Pick n Pay,Protek Fumigation Fogger,129.99,,
Pick n Pay,Pepsi Cola Light Plastic Bottle 2L,17.99,,
Pick n Pay,PnP Ultra Honeycomb Swabs 2 Pack,24.99,,
Pick n Pay,Wrigley's Orbit Peppermint Gum 10 Pack,17.99,,
Pick n Pay,PnP Mini Iced Doughnuts,30.99,,
Pick n Pay,Lux Even Tone Soap 150g,19.99,,2 For R28.00 (Smart Price)
Pick n Pay,Strettons Gin Wild Berries 750ml,194.99,,
Pick n Pay,Bakers Roasted Onion 6 x 33g,47.99,,
Pick n Pay,Rainbow Simply Chicken Into Dinoland Chickees Crumbed Chicken Nuggets 400g,67.99,,2 For R110.00 (Smart Price)
Pick n Pay,Sunlight Automatic Dishwashing Tablets 56 Pack,259.99,,R169.99 (Smart Price)
Pick n Pay,Huggies Natural Care Baby Wet Wipes Single Pack 56 Wipes,36.99,,
Pick n Pay,Rama 37% Fat Spread For Bread 500g,22.99,,
Pick n Pay,Energade Zero Sugar Blueberry Flavoured Sports Drink 500ml,13.99,,Combo For R23.00
Pick n Pay,Powerade Jagged Ice Sports Drink 500ml,15.99,,
Pick n Pay,Truly Good Cauliflower Turnip Tagliatelle 250g,42.99,,Combo For R120.00
Pick n Pay,Mrs H.S.Ball's Original Lite Chutney 450g,45.99,,
Pick n Pay,Switch Energy Drink Element 500ml,12.99,,
Pick n Pay,PnP Ultra Kitchen Anti Bacterial Citrus Cleaner 500ml,42.99,,
Pick n Pay,Knorr Minestrone Thickening Soup 200g,22.49,,
Pick n Pay,PnP Cut Broccoli 300g,32.99,,
Pick n Pay,PnP Highlighter Pens 4 Pack,36.99,,
Pick n Pay,Glade Auto Sheer Vanilla Embrace 269ml,94.99,112.99,
Pick n Pay,Jack Daniel's Coca-Cola Spirit Cooler 6 x 300ml,139.99,,
Pick n Pay,Hug in a Mug Coffee Hot Chocolate 500g,94.99,,
Pick n Pay,Mitchum Women Clear Fresh Roll-On 50ml,49.99,,
Pick n Pay,PnP Feta Cheese With Mixed Herbs 400g,66.99,,
Pick n Pay,PnP Butter Microwave Popcorn 6 x 100g,85.99,,
Pick n Pay,PnP Rooibos Tea 20 Pack,19.99,,
Pick n Pay,PnP Frozen Cauliflower Florets 750g,49.99,,Save 20%
Pick n Pay,Sensodyne Sensitivity & Gum Whitening Toothpaste 75ml,99.99,,R76.99 (Smart Price)
Pick n Pay,Bakers Crackerbread Wheat 125g,41.99,,
Pick n Pay,Switch Immune Booster Energy Drink 500ml,12.99,,
Pick n Pay,Tastic Extra Long Aromatic Basmati Rice 2kg,118.99,,
Pick n Pay,Futurelife High Protein Lite Bar Chocolate 4 x 40g,79.99,,
Pick n Pay,Truly Good Cauliflower & Turnip Rice 300g,42.99,,Combo For R120.00
Pick n Pay,Kotex Normal Ultra Thin Pads With Wings 20 Pack,57.99,,R39.99 (Smart Price)
Pick n Pay,Maizena Cornflour Gluten Free Refill 500g,41.99,,
Pick n Pay,PnP Pesto Pasta Salad 400g,54.99,,
Pick n Pay,Energizer Max AAA 8 Pack,129.99,,
Pick n Pay,"PnP Butternut, Creamy Spinach & Feta Bake 700g",69.99,,
Pick n Pay,PnP Tiny Tots Baby Wet Wipes Fragranced 80s,34.99,,
Pick n Pay,Fairview Camembert Cheese 125g,47.99,,
Pick n Pay,PnP Lemon Flavour Essence 40ml,11.99,,
Pick n Pay,Libresse Night Wing Ultra Pads 8 Pack,29.99,,
Pick n Pay,Shield Men Invisible Fresh Antiperspirant Deodorant Body Spray 150ml,44.99,,Combo For R80.00 (Smart Price)
Pick n Pay,Futurelife Kids Cereal Chocolate 375g,59.99,,R43.99 (Smart Price)
Pick n Pay,PnP Crustless Bacon & Cheese Quiche 300g,74.99,,
Pick n Pay,Savanna Dry NRB 330ml,24.0,,
Pick n Pay,Douwe Egberts Instant Coffee Ristretto Style 200g,219.99,,Coffee Club Members: 2 For R340.00 (Smart Price)
Pick n Pay,Antrap Indoor,69.99,79.99,
Pick n Pay,Rama Original 60% Fat Spread 500g,48.99,,
Pick n Pay,BIC Assorted Crystal Fashion Pen 8 Pack,39.99,,
Pick n Pay,PnP Chocolate Lamington 5 Pack,58.99,,
Pick n Pay,Futurelife Smart Food Strawberry 500g,59.49,,R43.99 (Smart Price)
Pick n Pay,Bakers Choice Assorted Biscuit Range 200g,48.99,,
Pick n Pay,PnP Coleslaw Salad 500g,49.99,,
Pick n Pay,Vanish Stain Remover Liquid 2L,139.99,,R99.99 (Smart Price)
Pick n Pay,Airoma Aerosol Jasmine & Magnolia 210ml,26.99,,
Pick n Pay,4th Street Sweet Late Harvest 5L,159.99,199.99,
Pick n Pay,PnP Macaroni Bacon & Cheese 1kg,149.99,,
Pick n Pay,Colgate Total Plaque Pro-Release Fluoride Toothpaste 75ml,64.99,,R39.99 (Smart Price)
Pick n Pay,Valpre Still Spring Water 1.5L,21.99,,
Pick n Pay,Ina Paarman's Lemon & Black Pepper Seasoning 200ml,49.99,,R34.99 (Smart Price)
Pick n Pay,Knorrox Chilli Beef Stock Cubes 12 x 10g,18.99,,
Pick n Pay,Eno Active Fruit Salt Regular Flavour 100g,7.99,,
Pick n Pay,Stella Artois NRB 620ml,28.0,,
Pick n Pay,Futurelife Tots Original 250g,36.99,,
Pick n Pay,PnP Live Well Red & White Quinoa 250g,58.88,,
Pick n Pay,PnP Baking Chocolate Slab White 250g,52.99,,
Pick n Pay,Du Toitskloof Pinotage/Merlot/Ruby Cabernet 750ml,64.99,79.99,
Pick n Pay,Bakers Good Morning Mixed Berries 300g,54.99,,
Pick n Pay,Magnum Almond Ice Cream 100ml,39.99,,
Pick n Pay,Blue Ribbon Square Multi Seeded & Oats Sandwich 284g,12.99,,
Pick n Pay,Farmhouse Vanilla Ice Cream 1.8L,64.99,,
Pick n Pay,Liqui-Fruit Breakfast Punch Fruit Juice 1L,36.99,,Save R10.00
Pick n Pay,BRM Pork Belly Rib Strip 1kg,139.99,,
Pick n Pay,PnP Fishmonger's Vannamei Prawn 41/50 700g,169.99,199.99,
Pick n Pay,Lovely Lollies Bubblegum Flavoured 7 Pack,15.99,,
Pick n Pay,Husky Wet Homestyle Chicken & Veg Dog Food 775g,39.99,,3 For R99.00 (Smart Price)
Pick n Pay,Royco Bolognaise Cook In Sauce 37g,22.99,,3 For R50.00 (Smart Price)
Pick n Pay,Isoplus Oil Sheen Hair Spray 240ml,39.99,,
Pick n Pay,Finish Rinse Aid Lemon 400ml,92.99,,R69.99 (Smart Price)
Pick n Pay,Nescafe Gold All’Italiana 200g,199.99,,
Pick n Pay,Oral Sure Mouthwash Ice Mint 500ml,43.99,,"Buy 3, Pay For 2 (Smart Price)"
Pick n Pay,Du Toitskloof Pinotage Rose 750ml,64.99,79.99,
Pick n Pay,PnP Chocolate Brownie Slices 5 Pack,65.99,,
Pick n Pay,Portia M Marula Skin Oil 200ml,114.99,,
Pick n Pay,Doom Blue Death Insect Powder 100g,29.99,37.99,
Pick n Pay,Eskort Red Viennas 125g,17.49,,
Pick n Pay,PnP Quarter Chicken & Pap,42.99,,
Pick n Pay,PnP Salted Caramel Cookie Flavoured Cappuccino 10 x 180g,49.99,,
Pick n Pay,Willards Cheasnaks Chicken 135g,18.99,,
Pick n Pay,PnP Ginger Ale 1L,15.99,,
Pick n Pay,Almond Breeze Sweetened Original UHT Almond Milk 1L,36.99,39.99,
Pick n Pay,PnP Cotton Cosmetic Pads 80 Pack,37.99,,R32.99 (Smart Price)
Pick n Pay,Lux Velvet Touch Soap 150g,19.99,,2 For R28.00 (Smart Price)
Pick n Pay,Powerade Jagged Ice Sports Drink  6 x 500ml,69.99,93.49,
Pick n Pay,Hall's Cough Drops Cherry,12.99,,
Pick n Pay,Vaseline Rosy Moisturizing Lip Balm for Dry Lips 20g,39.99,,
Pick n Pay,Magnum White Almond 100ml,39.99,,
Pick n Pay,"PnP Tiny Tots Junior Size 5, 52 Nappies",189.99,,R169.99 (Smart Price)
Pick n Pay,Nivea Shower Cream Irresistibly Smooth 500ml,59.99,89.99,
Pick n Pay,Colgate 360 Optic White Medium Toothbrush 2 Pack,129.99,,R69.99 (Smart Price)
Pick n Pay,Red Bull Energy Drink 473ml,33.99,,
Pick n Pay,Addis Bottle Blue 800ml,20.0,,
Pick n Pay,Pampers Complete Clean Wet Wipes 256 (4x64) Baby Wipes,169.99,,R127.99 (Smart Price)
Pick n Pay,PnP Hearty Beef & Vegetable Soup 600g,59.99,,
Pick n Pay,PnP Bodysure Ladies Fresh Anti-Perspirant Roll-On 50ml,16.99,,
Pick n Pay,Thirsti Still Water 1.5L x 6,78.99,,
Pick n Pay,Pedigree Dog Food Chicken & Beef With Veg 4 Pack,61.99,,
Pick n Pay,Fitch & Leedes Indian Tonic Can 200ml x 6,64.99,,4 For R200.00
Pick n Pay,Starke Ayres Lawn All Year Round 15g,29.99,,
Pick n Pay,Vicks Vaporub 10g,16.99,,
Pick n Pay,Finish All in One Max Lemon Tablets 56 Pack,289.99,,Combo For R229.99 (Smart Price)
Pick n Pay,Monster Mariposa Energy Drink 500ml,18.99,,2 For R30.00
Pick n Pay,Nescafe Decaf Cappuccino Sachets 10 x 15g,79.99,,Coffee Club Members: 3 For R180.00 (Smart Price)
Pick n Pay,Shield Shower Fresh Anti-Perspirant Roll-On 50ml,28.99,,2 For R42.00 (Smart Price)
Pick n Pay,Dairymaid King Cone Vanilla Ice Cream 125ml,27.99,,Save 10% (Smart Price)
Pick n Pay,PnP Fishmonger's Seafood Mix 700g,79.99,107.99,
Pick n Pay,Bakers Romany Creams Classic Choc 500g,89.99,,
Pick n Pay,Popz Microwave Popcorn Salted 85g 3 Pack,47.99,,2 For R80.00 (Smart Price)
Pick n Pay,Robertson Chapel Sweet Rose 750ml,59.99,,
Pick n Pay,Yum Yum Smooth Peanut Butter 250g,34.99,,
Pick n Pay,Peppadew Sweet Piquante Peppers Mild Chopped 400g,69.99,,
Pick n Pay,Purity Baby Petroleum Jelly Fragrance Free 450ml,54.99,,"Buy 3, Pay For 2 (Smart Price)"
Pick n Pay,Fair Cape 100% Red Grape Juice 2L,34.99,48.99,
Pick n Pay,Satiskin Ocean Energy Shower Gel 1L,94.99,,
Pick n Pay,PnP Feta Cheese with Black Pepper 200g,39.99,,
Pick n Pay,PnP Sweetener Stick Sachet 200 Pack,94.99,,
Pick n Pay,PnP Carrot Cake 740g,109.99,,
Pick n Pay,Danone Snax Banana Toffee Flavoured Yoghurt 6 x 70g,16.99,,
Pick n Pay,Orley Whip Dessert Topping Cream 250ml,35.99,,
Pick n Pay,Bakers Provita Whole Wheat 500g,68.99,,
Pick n Pay,PnP Ultra in Cistern Block Ocean 3ea,32.99,,
Pick n Pay,Coca-Cola Regular Buddy Bottle 24 x 440ml,325.99,,
Pick n Pay,Flying Fish Pressed Lemon Beer 24 x 500ml,379.99,,
Pick n Pay,Dawn Vitamin E Women Body Cream 400ml,39.99,,
Pick n Pay,Ladismith Cheddar Cheese 800g,144.99,,
Pick n Pay,Lifebuoy Soap Charcoal & Mint 175g,21.99,,
Pick n Pay,Omo Auto Washing Powder 3kg,146.99,,
Pick n Pay,Sensodyne Protection Advance Whitening 75ml,88.99,,R65.99 (Smart Price)
Pick n Pay,PnP Margherita Pizza 255g,64.99,,
Pick n Pay,Classic Routes Sauvignon Blanc 750ml,54.99,,
Pick n Pay,Nestle Aero Aerated Peppermint & Smooth Milk Choc 135g,52.99,,
Pick n Pay,Wimpy Burger Relish 500ml,39.99,,
Pick n Pay,Orbit Gum Spearmint 46 Piece,65.99,,
Pick n Pay,Royal Baking Powder Refill 500g,65.99,,
Pick n Pay,PnP Let's Cook Habanero Chillies 50g,16.99,,
Pick n Pay,Smirnoff Passion Fruit Martini Cocktail 6 x 300ml,116.99,,
Pick n Pay,Nestle Nido 3+ Pre-School Milk Honey 900g,189.99,,R169.99 (Smart Price)
Pick n Pay,PnP Chopped Ham Roll 500g,48.99,,
Pick n Pay,Safari Peanuts & Raisins 450g,69.99,,
